id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
456091891,(2020 HL7),0.0667659413,0.1492931834,26427.5195079509,13603008.07084991,Earth,False,23.0,False
137895988,(2015 TX24),0.1283970296,0.2871044863,84579.5835398963,40840554.17770071,Earth,False,21.58,True
248665468,(2019 WM3),0.1756123185,0.3926810818,70590.7231148948,67606430.12339175,Earth,False,20.9,False
336135530,(2005 OE3),0.2315021222,0.5176544822,59322.9564528858,4202104.700676237,Earth,False,20.3,True
62143180,(2015 BP),0.0063760979,0.0142573883,45709.3982714288,698355.61909353,Earth,False,28.1,False
182187927,(2013 SN24),0.02658,0.0594346868,32145.0160620777,49938347.11585243,Earth,False,25.0,False
476038292,(2021 WS1),0.0169260249,0.0378477424,28507.969166757,24217209.63187691,Earth,False,25.98,False
117395520,(2013 GF23),0.0483676488,0.1081533507,89836.0504715819,70729256.63765496,Earth,False,23.7,False
60710415,(2008 EL),0.096506147,0.2157943048,40616.4223542625,54063607.01097812,Earth,False,22.2,False
406448572,612356 (2002 JX8),0.2180494405,0.4875733714,58701.8546249216,67265715.88813916,Earth,False,20.43,True
487706149,(2015 TK),0.1108038821,0.2477650126,22829.4382359279,61839977.53408768,Earth,False,21.9,False
234467044,189630 (2001 LE6),0.7253622947,1.6219593992,51810.417972423,69058755.4169364,Earth,False,17.82,False
249318747,(2012 HL31),0.0888290416,0.1986277755,72507.0045976603,63366298.87086404,Earth,False,22.38,False
265355310,(2009 FL),0.0350392641,0.0783501764,51985.1832838362,52752496.122798674,Earth,False,24.4,False
61954089,(2016 JC29),0.0840533402,0.1879489824,47790.676556815,41757082.29817693,Earth,False,22.5,False
218343149,(2019 JV1),0.0699125232,0.1563291544,96657.2115516389,67408264.13803285,Earth,False,22.9,False
271345792,(2021 LQ6),0.160160338,0.358129403,47595.0666133465,49165017.74168802,Earth,False,21.1,False
63196040,(2018 FD2),0.0116025908,0.0259441818,50344.056754205,906222.487769584,Earth,False,26.8,False
83657907,612013 (1991 TF3),0.3685996993,0.8242139842,51071.3751897738,13057764.794596717,Earth,False,19.29,False
296083232,226554 (2003 WR21),0.3346223745,0.7482383761,69611.3532564077,57430290.20068839,Earth,False,19.5,True
334843195,(2017 MV4),0.1332155667,0.2978790628,6830.4120858698,58351579.55761332,Earth,False,21.5,False
491454155,(2002 PF43),0.1788771952,0.3999815682,53839.0965431891,48470710.65983073,Earth,False,20.86,True
497333913,(2016 GE2),0.1272198785,0.2844722965,24896.4868279112,23129638.816655755,Earth,False,21.6,False
434963885,(2015 VK1),0.0127219879,0.0284472297,39407.6323027642,67701243.81725818,Earth,False,26.6,False
282340269,(2021 VJ),0.0270741591,0.0605396602,24140.5514367559,59148902.51527299,Earth,False,24.96,False
368799472,(2016 WN8),0.046190746,0.1032856481,43339.5157518608,14790173.548345268,Earth,False,23.8,False
410204746,(2005 YR3),0.063760979,0.1425738833,40978.094317106,21448528.414192524,Earth,False,23.1,False
75632858,(2019 MG2),0.1058168859,0.2366137501,38844.6264513965,32234808.141541228,Earth,False,22.0,False
200362345,224926 (2007 DA41),0.821400526,1.8367074128,72517.4125298338,44618206.57716124,Earth,False,17.55,False
81852883,388188 (2006 DP14),0.4154846434,0.9290519063,113198.9017959122,21939857.291288134,Earth,False,19.03,True
85247663,(2011 YE40),0.0242412481,0.0542050786,45716.1402793392,4434680.589701043,Earth,False,25.2,False
79374259,(2012 VZ19),0.0201629919,0.0450858206,28534.9649374612,37123117.13496365,Earth,False,25.6,False
497093995,(2008 CQ116),0.04411182,0.0986370281,39783.1572292738,16837416.80894639,Earth,False,23.9,False
433110186,(2017 DK109),0.1102947845,0.2466266358,38156.4754069187,61664370.15953544,Earth,False,21.91,False
282534169,(2021 RV19),0.0143401923,0.0320656449,34235.5620872841,2932358.117224758,Earth,False,26.34,False
366512314,(2007 CT26),0.0535247906,0.1196850702,65959.8451386559,70554881.29132089,Earth,False,23.48,False
361829825,(2019 SR5),0.0766575574,0.1714115092,56950.1158643284,22195310.85345673,Earth,False,22.7,False
249276266,(2016 JX11),0.02658,0.0594346868,59581.5922910934,54931010.377380975,Earth,False,25.0,False
327879878,(2013 EM89),0.0167708462,0.0375007522,5877.6059758494,6579759.854976434,Earth,False,26.0,False
161943532,(2014 EH45),0.0732073989,0.1636967205,79632.6619026078,74222643.29917957,Earth,False,22.8,False
370737562,(2018 UY1),0.040230458,0.0899580388,33813.95464854,45699867.84268357,Earth,False,24.1,False
196566021,(2022 CS5),0.0738847787,0.1652113876,67564.0106648802,49692040.37136989,Earth,False,22.78,False
387275573,471487 (2011 VS5),0.3195618867,0.7145621017,41773.6565673923,37777376.612705566,Earth,False,19.6,False
376861183,(2010 CC55),0.0840533402,0.1879489824,63429.3972069077,36045440.97718068,Earth,False,22.5,False
326494555,(2010 GD35),0.0316632126,0.0708010957,54330.041575058,74460105.80262794,Earth,False,24.62,False
76429428,(2011 JW10),0.0667659413,0.1492931834,42513.101790205,29981686.826186985,Earth,False,23.0,False
209574377,(2018 RB1),0.0069912523,0.0156329154,28938.3481562844,61833645.40032568,Earth,False,27.9,False
497691821,(2004 FH),0.0192555078,0.0430566244,73184.5633699944,60326758.99603144,Earth,False,25.7,False
200141054,3753 Cruithne (1986 TO),2.091967709,4.6777820041,87459.3512036978,59270271.70103782,Earth,False,15.52,False
413842110,(2011 KH4),0.1214940408,0.2716689341,37335.0936838334,37485161.004601255,Earth,False,21.7,False
411079956,(2021 CF6),0.0468333233,0.1047224945,59334.2376376334,43546959.357921936,Earth,False,23.77,False
335443582,(2016 FR12),0.0319561887,0.0714562102,31939.3640896539,27132974.353361264,Earth,False,24.6,False
233047169,(2015 JF),0.0146067964,0.0326617897,28101.4982595125,3472213.925385642,Earth,False,26.3,False
173008013,(2020 RF5),0.040978398,0.0916304836,24905.6344690719,11245226.45502688,Earth,False,24.06,False
243069082,(2008 CD70),0.0096506147,0.0215794305,23987.7659568927,28510784.409306586,Earth,False,27.2,False
105511626,(2016 YE),0.0175612318,0.0392681082,19776.2836546212,15925156.940098064,Earth,False,25.9,False
263377957,(2014 EG45),0.1108038821,0.2477650126,85300.6404415165,36339199.55267596,Earth,False,21.9,True
358611516,(2018 YO2),0.002914439,0.0065168838,59972.838985021,63800552.27101003,Earth,False,29.8,False
452614938,(2018 QS1),0.0080270317,0.0179489885,50178.5046781448,10549773.707801769,Earth,False,27.6,False
343153739,(2002 EN7),0.1529519353,0.3420109247,71633.7794544098,43307892.08820252,Earth,False,21.2,False
125460444,(2012 KF47),0.1594244681,0.3564839479,37990.298892092,25558257.22301248,Earth,False,21.11,False
63131501,(2018 CQ1),0.1677084622,0.3750075218,43238.232220289,71391883.15418555,Earth,False,21.0,False
229664122,380636 (2004 XN14),0.2996090839,0.6699462782,74260.5171033517,62361964.47506855,Earth,False,19.74,True
323853988,(2021 HV1),0.2796114661,0.6252302454,103451.262693629,24588817.427981697,Earth,False,19.89,False
134642499,501567 (2014 NF63),0.1677084622,0.3750075218,5794.3449284742,68507308.13749684,Earth,False,21.0,False
238516598,(2016 TZ19),0.0623096019,0.1393285055,68238.8565483622,14344601.722952949,Earth,False,23.15,False
347315568,163899 (2003 SD220),0.7844314124,1.7540419619,28220.6371885855,10915839.994887508,Earth,False,17.65,True
491698248,480808 (1994 XL1),0.1756123185,0.3926810818,76196.0254510188,43946887.97559004,Earth,False,20.9,True
212004218,512244 (2015 YE18),0.7220295577,1.6145071727,75905.7959820935,62794313.10537497,Earth,False,17.83,False
311333745,(2017 EM),0.0183888672,0.0411187571,14434.7925884959,43280556.817406766,Earth,False,25.8,False
376557453,(2021 AP4),0.0813869881,0.1819868378,50576.0104729249,28380968.37428944,Earth,False,22.57,False
180439852,(2006 CL10),0.1460679643,0.3266178974,42993.7486995334,21152100.578862622,Earth,False,21.3,False
400039078,(2015 YO10),0.0127219879,0.0284472297,47904.5945811301,63352060.80382808,Earth,False,26.6,False
201352837,(2021 GU1),0.0305179233,0.0682401509,62880.4119478813,41116129.89504661,Earth,False,24.7,False
158928331,306383 (1993 VD),0.135692229,0.303417048,77091.3183136716,22372541.140501656,Earth,False,21.46,True
455477443,136874 (1998 FH74),1.8053232555,4.0368255207,127074.1313123845,38520640.315590136,Earth,False,15.84,False
478101698,(2017 US),0.0152951935,0.0342010925,12359.175789965,34627891.99736494,Earth,False,26.2,False
477281374,(2013 HJ19),0.1332155667,0.2978790628,53129.8562598155,36559835.527063295,Earth,False,21.5,False
202897443,(2020 GX2),0.0133215567,0.0297879063,42783.2926247869,34220441.14999963,Earth,False,26.5,False
103051789,(2001 HW7),0.2315021222,0.5176544822,46112.5518926893,38644039.514531285,Earth,False,20.3,False
88814934,(2018 DL),0.0201629919,0.0450858206,48816.9231824333,58258770.55000381,Earth,False,25.6,False
330439925,(2014 GL49),0.1873074177,0.4188321187,32656.5759531273,68168895.04660018,Earth,False,20.76,False
66765633,(2019 WO1),0.0160160338,0.0358129403,33766.5813752876,7987794.066185072,Earth,False,26.1,False
272810055,(2022 BJ8),0.313729225,0.7015198735,37879.8463955509,23828908.95744817,Earth,False,19.64,False
76488079,(2021 VP22),0.0075954757,0.0169839999,31393.1367703481,26973243.980269574,Earth,False,27.72,False
474292228,(2014 HJ184),0.1313877806,0.2937920088,58769.8948990321,49356814.58277187,Earth,False,21.53,False
394300568,(2014 QL433),0.2783267681,0.6223575734,56318.1300617486,48616380.2393624,Earth,False,19.9,True
241124103,(2019 AP8),0.0366906138,0.0820427065,11572.0797344728,28487054.56685613,Earth,False,24.3,False
271995699,(2013 JO7),0.0167708462,0.0375007522,20777.8465975577,1310201.063853684,Earth,False,26.0,False
386207955,472263 (2014 RP12),0.5815070396,1.30028927,79562.5229035894,26389674.02891812,Earth,False,18.3,False
367578958,(2015 RV36),0.063760979,0.1425738833,37623.6844699921,29216158.68174733,Earth,False,23.1,False
280113629,(2021 EL3),0.0045978519,0.0102811094,43806.3925362491,33251995.941447765,Earth,False,28.81,False
342203696,(2018 MV4),0.1788771952,0.3999815682,67721.7846855683,64664668.58325452,Earth,False,20.86,True
411221451,(2018 PX21),0.0530340723,0.1185877909,50587.6352171425,26847552.986839384,Earth,False,23.5,False
157743668,248926 (2006 WZ2),1.0778416872,2.4101272816,62886.2716710788,64384772.7187796,Earth,False,16.96,False
497797226,(2017 EU2),0.0231502122,0.0517654482,22971.8919406329,48653787.05211781,Earth,False,25.3,False
177731975,434633 (2005 WB1),0.1756123185,0.3926810818,43255.7780253444,64083876.7391479,Earth,False,20.9,True
408125646,(2017 WP12),0.0350392641,0.0783501764,18372.0514484307,20615545.37842713,Earth,False,24.4,False
189870619,(2020 KT),0.0421264611,0.0941976306,35893.0468511165,57499847.01688657,Earth,False,24.0,False
92024056,(2021 TM14),0.0067383719,0.0150674576,23332.6741870335,62259859.79989233,Earth,False,27.98,False
209039835,(2021 VH),0.0031663213,0.0070801096,64094.7840165299,59999699.27644353,Earth,False,29.62,False
102799063,(2016 TZ55),0.0105816886,0.023661375,66166.5554458243,821267.817128681,Earth,False,27.0,False
101006296,(2021 JF2),0.0144063837,0.0322136532,52834.3696710191,31842452.99084081,Earth,False,26.33,False
241205269,(2021 WH1),0.131994239,0.2951480911,42929.5030634236,69666386.5101812,Earth,False,21.52,False
244946956,416801 (2005 GC120),0.3122877701,0.6982966825,58774.5764462459,62409076.30004234,Earth,False,19.65,True
492848540,(2008 KC6),0.0253837029,0.0567596853,48468.0365498455,4275967.676602582,Earth,False,25.1,False
108024556,(2010 FT),0.0192555078,0.0430566244,24508.2046779266,2087367.189549773,Earth,False,25.7,False
403556182,164207 (2004 GU9),0.1508533561,0.3373183589,25466.1718328545,38741086.15108472,Earth,False,21.23,True
375772415,(2003 BC46),0.0506471459,0.1132504611,8185.5231157471,41568935.70496024,Earth,False,23.6,False
405530207,(2020 FS3),0.0483676488,0.1081533507,57019.1926956646,7897589.617331407,Earth,False,23.7,False
110296515,(2021 NT1),0.1797028549,0.4018277992,51680.5757323834,58098459.67733736,Earth,False,20.85,True
188815755,(2008 KV2),0.152249185,0.3404395273,45867.3552703987,14339246.238885244,Earth,False,21.21,True
456444440,(2019 AV),0.0366906138,0.0820427065,24740.7125294283,63983767.93891408,Earth,False,24.3,False
116651979,(2019 QK4),0.1838886721,0.411187571,138058.9823592299,50669834.728726976,Earth,False,20.8,False
271747151,(2010 XU),0.0231502122,0.0517654482,76099.9320174344,73686078.77879676,Earth,False,25.3,False
96254495,(2014 GQ17),0.0101054342,0.0225964377,30184.4303862717,44923086.57246784,Earth,False,27.1,False
72485292,(2019 TK5),0.0088014652,0.0196806745,18822.0252341616,31471379.90240277,Earth,False,27.4,False
190659827,(2016 EW85),0.0080270317,0.0179489885,100662.7144532962,73817828.7851577,Earth,False,27.6,False
279805304,(2017 UO44),0.02658,0.0594346868,29571.0820640616,14999516.678722056,Earth,False,25.0,False
471334891,(2014 XU6),0.0421264611,0.0941976306,58508.0255329099,22936601.70451109,Earth,False,24.0,False
359299543,(2017 DS109),0.0167708462,0.0375007522,34154.8629124388,15243746.79533198,Earth,False,26.0,False
157282862,(2017 WO1),0.040230458,0.0899580388,48236.1493420937,49048890.33064992,Earth,False,24.1,False
148025840,(2003 GS22),0.0840533402,0.1879489824,19551.5239341631,27823181.974867377,Earth,False,22.5,False
188135278,(2010 TZ53),0.0667659413,0.1492931834,92015.7252507997,65940085.59916942,Earth,False,23.0,False
498882318,(2016 LH10),0.0242412481,0.0542050786,32605.6410298014,74229463.39127395,Earth,False,25.2,False
430556867,(2004 XK),0.0167708462,0.0375007522,34626.396376956,31267970.107786126,Earth,False,26.0,False
201952680,(2006 UR217),0.2914439045,0.6516883822,43536.2095978106,28543373.781693537,Earth,False,19.8,False
456694783,(2021 UN20),0.0501828101,0.1122121746,31999.4051996954,17475987.793503743,Earth,False,23.62,False
190059518,(2007 VB138),0.0160160338,0.0358129403,97593.7969343326,74665874.33678041,Earth,False,26.1,False
126281398,(2021 FB1),0.0421264611,0.0941976306,17999.9983903499,25751767.243943773,Earth,False,24.0,False
76645939,(2005 RZ2),0.058150704,0.130028927,29984.0603826499,21710517.862422056,Earth,False,23.3,False
184287458,(2018 VV6),0.0116025908,0.0259441818,50126.100722708,16586329.799166076,Earth,False,26.8,False
82411021,(2021 HD),0.0148099972,0.0331161605,27733.7603470539,53572287.2443928,Earth,False,26.27,False
478763486,(2021 GZ8),0.0880146521,0.1968067451,53793.6996809588,23840855.52919084,Earth,False,22.4,False
235176190,(2016 QA84),0.1010543415,0.2259643771,68794.5378432892,12197023.006385172,Earth,False,22.1,False
178964655,(2015 AF44),0.022108281,0.0494356193,81761.6011659354,57546103.50107885,Earth,False,25.4,False
203122916,(2020 RY2),0.0127219879,0.0284472297,45031.9234791143,56737689.71637227,Earth,False,26.6,False
284876455,(2021 AX2),0.2515098375,0.5623930936,57825.9296530114,73541510.07503064,Earth,False,20.12,False
491099294,(2012 UF),0.0146067964,0.0326617897,23752.3565481391,2529159.589314199,Earth,False,26.3,False
281553745,(2018 QW),0.0608912622,0.1361570015,58866.6383066398,67058011.527629286,Earth,False,23.2,False
149892927,(2006 QQ56),0.0175612318,0.0392681082,54488.0417657076,71735424.48998539,Earth,False,25.9,False
109936758,418849 (2008 WM64),0.2140695897,0.4786741544,64810.1581757438,11753708.807328384,Earth,False,20.47,True
341737670,(2011 EP40),0.160160338,0.358129403,54701.9261999546,54499053.484056935,Earth,False,21.1,False
379747770,(2018 LA),0.0021113244,0.004721065,35000.212428612,14463607.576527296,Earth,False,30.5,False
269450979,293726 (2007 RQ17),0.0802703167,0.1794898848,22787.3118336652,3225561.535024464,Earth,False,22.6,False
275942392,(2016 RS20),0.04411182,0.0986370281,68355.6074535042,41195978.26679188,Earth,False,23.9,False
358246093,(2016 TZ55),0.0105816886,0.023661375,113365.5873539,71176312.09992301,Earth,False,27.0,False
122673457,(2016 LF),0.063760979,0.1425738833,51131.9051396014,15149186.400579017,Earth,False,23.1,False
178063647,(2008 ST),0.0101054342,0.0225964377,14963.3890085777,21703510.0698802,Earth,False,27.1,False
413923067,98943 (2001 CC21),0.4619074603,1.0328564805,47671.3449223585,33169770.68394501,Earth,False,18.8,False
55516010,(2010 NG1),0.2325706875,0.5200438667,46698.704996306,61945737.97729244,Earth,False,20.29,False
65480650,(2020 PK3),0.0305179233,0.0682401509,16747.4682299888,12084224.880984128,Earth,False,24.7,False
307739326,(2008 MG1),0.2783267681,0.6223575734,67594.9404379982,62945321.39905312,Earth,False,19.9,False
54361694,(2006 AN),0.0356906927,0.079806815,16728.7690634073,23059073.81553228,Earth,False,24.36,False
300713857,(2017 PU25),0.0555334912,0.1241766613,27280.2534090052,9555887.97523642,Earth,False,23.4,False
486428312,162120 (1998 SH36),0.2111324448,0.4721064988,43740.0818246556,71585217.50233811,Earth,False,20.5,True
261115637,(2015 VV),0.0350392641,0.0783501764,6685.6318250488,23830398.54831912,Earth,False,24.4,False
312065006,(2018 TD2),0.0133215567,0.0297879063,51130.5615852379,62449605.414821886,Earth,False,26.5,False
203642896,(2009 UY19),0.0555334912,0.1241766613,21735.5954269139,26875090.080121554,Earth,False,23.4,False
402538803,(2007 MK6),0.2315021222,0.5176544822,136281.7452078259,74565293.16631229,Earth,False,20.3,False
297031941,(2007 HA),0.2315021222,0.5176544822,102764.7385449188,46965457.77451816,Earth,False,20.3,True
74346470,(2019 QD3),0.0840533402,0.1879489824,23500.26305065,30534005.543138843,Earth,False,22.5,False
472948075,285638 (2000 SO10),0.8290008515,1.8537022573,108202.6183620413,70806183.9613906,Earth,False,17.53,False
147990936,(2016 TH56),0.096506147,0.2157943048,36253.6140230345,20384036.04741649,Earth,False,22.2,False
245730287,(2006 VX2),0.0319561887,0.0714562102,43864.2824798833,52442040.10624441,Earth,False,24.6,False
463772050,(2015 NT2),0.04411182,0.0986370281,23435.2620388817,21789565.511568137,Earth,False,23.9,False
402899571,(1992 JD),0.02658,0.0594346868,47458.1335339951,58091517.12442662,Earth,False,25.0,False
200600855,(2014 WO371),0.0880146521,0.1968067451,34894.8560193375,61533112.28528745,Earth,False,22.4,False
290822370,(2017 HF1),0.0840533402,0.1879489824,127044.8857253149,66381580.20941383,Earth,False,22.5,False
364459810,(2008 SN1),0.3225187565,0.7211738634,9517.7041986556,47343578.3138934,Earth,False,19.58,False
270288932,(2018 RQ5),0.0278326768,0.0622357573,37318.955998518,5750533.700439919,Earth,False,24.9,False
51253583,(2019 WW6),0.0105816886,0.023661375,44593.132120011,2570409.735907573,Earth,False,27.0,False
171797797,(2018 RC),0.0278326768,0.0622357573,39044.8816169764,49858424.85771918,Earth,False,24.9,False
470805158,456938 (2007 YV56),0.1669379118,0.3732845187,72669.1675914972,5117540.831500399,Earth,False,21.01,True
65317206,(2015 SH),0.0063760979,0.0142573883,27652.701029644,63126975.51951075,Earth,False,28.1,False
313239361,(2014 QZ295),0.0291443905,0.0651688382,39835.3694221199,48043484.29051267,Earth,False,24.8,False
381003214,(2003 UG22),0.1529519353,0.3420109247,38794.260668495,52640434.15355611,Earth,False,21.2,False
140374586,(2019 SK7),0.0699125232,0.1563291544,39202.8465975134,22396246.35914271,Earth,False,22.9,False
301440584,443104 (2013 XK22),0.0366906138,0.0820427065,44928.4312525514,30865831.959497705,Earth,False,24.3,False
444448391,(2005 FG),0.04411182,0.0986370281,57235.6473155136,47452407.12909016,Earth,False,23.9,False
471698858,(2013 US8),0.02658,0.0594346868,33555.6639821269,32141661.626177207,Earth,False,25.0,False
346316589,(2008 RU),0.0880146521,0.1968067451,57509.8977485984,8461876.148923483,Earth,False,22.4,False
264542849,(2021 GJ3),0.0483676488,0.1081533507,48468.600213287,1476686.528765226,Earth,False,23.7,False
225808422,(2020 BU8),0.0880146521,0.1968067451,40756.8292360708,35890788.46442954,Earth,False,22.4,False
491797487,(2008 TS10),0.0042126461,0.0094197631,12849.662067321,1605018.657630477,Earth,False,29.0,False
351976005,(2012 CL17),0.0192555078,0.0430566244,78464.004621188,1739012.871397997,Earth,False,25.7,False
157382658,487580 (2015 BA92),0.2503542548,0.5598091321,63054.9566093394,40910688.022803046,Earth,False,20.13,False
188881975,(2005 SR9),0.2111324448,0.4721064988,35966.5079150371,61715169.48224602,Earth,False,20.5,False
188842035,(2021 JR7),0.022108281,0.0494356193,17692.0342044589,29566637.723486926,Earth,False,25.4,False
439757059,(2021 KM1),0.0157237082,0.0351592805,71773.1490148243,60948383.71339264,Earth,False,26.14,False
326885875,186844 (2004 GA1),0.9131770255,2.0419259045,48894.7522549813,32231272.814757813,Earth,False,17.32,True
273735166,(2014 YE42),0.0555334912,0.1241766613,50395.975093728,1644895.765053417,Earth,False,23.4,False
66608442,(2018 QW),0.0608912622,0.1361570015,47237.1292844111,13856338.824283415,Earth,False,23.2,False
320864477,551685 (2013 HT15),0.1209358264,0.2704207287,44156.5944249125,6665343.27050516,Earth,False,21.71,True
337145610,(2022 CT),0.0189913123,0.0424658654,55808.486354246,7239656.045821866,Earth,False,25.73,False
348509864,(2009 UD2),0.096506147,0.2157943048,19051.2373739153,62553838.19449778,Earth,False,22.2,False
172662993,(2017 WE),0.0121494041,0.0271668934,63695.0705440738,30167238.73410725,Earth,False,26.7,False
463223861,(2021 TB15),0.0518268695,0.1158884032,67863.1421490977,35706909.32997204,Earth,False,23.55,False
392875360,(2003 WQ21),0.0880146521,0.1968067451,37463.4032533542,21828563.133113347,Earth,False,22.4,False
398935082,(2017 BB94),0.2315021222,0.5176544822,69489.0443098753,73859187.55476448,Earth,False,20.3,False
281200032,(2011 SQ25),0.0506471459,0.1132504611,10377.7769936726,52740791.94448476,Earth,False,23.6,False
429844828,(2018 PY7),0.0116025908,0.0259441818,59336.6641511522,51958930.405402765,Earth,False,26.8,False
466075873,477524 (2010 EH43),0.4704949611,1.0520587161,66562.8392102843,62311719.14319015,Earth,False,18.76,False
362892789,(2012 XJ16),0.0483676488,0.1081533507,40493.4629335114,14606333.743167784,Earth,False,23.7,False
362092213,(2014 MB55),0.0305179233,0.0682401509,29650.6635864268,3554312.2490957,Earth,False,24.7,False
208223848,(2021 KX6),0.0156514644,0.0349977383,5956.5031954619,12928508.001296995,Earth,False,26.15,False
255113956,152754 (1999 GS6),0.3806755436,0.8512163929,40479.046566782,18940285.79353896,Earth,False,19.22,True
344982138,(2009 PY),0.1586919792,0.3548460529,68761.4851825027,48024585.11288239,Earth,False,21.12,False
423468307,(2018 GX1),0.0384197891,0.0859092601,58773.1678978352,49951872.00496275,Earth,False,24.2,False
51214405,(2015 EO61),0.138852907,0.310484539,61087.6115512801,41366132.39506837,Earth,False,21.41,True
493736144,(2008 WO2),0.002914439,0.0065168838,14500.5389925536,21090100.130595587,Earth,False,29.8,False
284514344,(2021 PQ1),0.077366861,0.1729975604,12817.0744968859,33387430.03471404,Earth,False,22.68,False
279496235,(2021 AH4),0.0504144434,0.1127301225,59307.2712861271,62466192.36289409,Earth,False,23.61,False
392470049,(2015 OU78),0.096506147,0.2157943048,38475.1286089589,20784775.9343336,Earth,False,22.2,False
133500776,11500 Tomaiyowit (1989 UR),0.5761757511,1.2883681464,41184.2503020679,45914216.0091578,Earth,False,18.32,True
423972293,(2018 EV1),0.022108281,0.0494356193,40241.6083415934,2952840.159997938,Earth,False,25.4,False
424633862,(2022 EV1),0.0163137941,0.0364787526,29828.6660383964,4106865.715025166,Earth,False,26.06,False
115080045,(2008 VR4),0.0667659413,0.1492931834,43693.2739918706,9946868.501028975,Earth,False,23.0,False
113000379,(2015 PM307),0.1214940408,0.2716689341,123484.8555136746,22960018.513418578,Earth,False,21.7,True
302956200,(2019 BA1),0.0969515991,0.2167903661,48812.902368651,63909210.23047946,Earth,False,22.19,False
359300414,(2020 BF1),0.0152951935,0.0342010925,9768.0578590741,16259805.624992983,Earth,False,26.2,False
80561150,(2007 RE1),0.1010543415,0.2259643771,35892.8191615844,14220514.029734695,Earth,False,22.1,False
97973145,(2001 BA16),0.0167708462,0.0375007522,20856.6497220224,31242600.71755984,Earth,False,26.0,False
125087581,(2014 YE15),0.0058150704,0.0130028927,22966.8395969283,7403738.265831219,Earth,False,28.3,False
262624086,(2019 NG2),0.0421264611,0.0941976306,93687.3094427683,55771013.20343741,Earth,False,24.0,False
125177256,(2021 NQ8),0.0306587876,0.0685551332,58354.5276237262,31094388.12383604,Earth,False,24.69,False
356085027,(2019 NC1),0.1332155667,0.2978790628,60050.8528540326,68591601.48083384,Earth,False,21.5,False
316364997,443104 (2013 XK22),0.0366906138,0.0820427065,75402.5917366584,72408012.83339779,Earth,False,24.3,False
484298610,(2021 TO4),0.012839703,0.0287104486,26296.1984434195,7535617.524751827,Earth,False,26.58,False
144079693,(2018 JJ3),0.0421264611,0.0941976306,31712.4436653012,74034000.28039105,Earth,False,24.0,False
182857209,(2021 PG5),0.0142087207,0.0317716653,45933.1162770251,24797869.26138602,Earth,False,26.36,False
167647583,(2014 LF25),0.040230458,0.0899580388,42114.9811504205,5673408.802797372,Earth,False,24.1,False
449795746,(2021 WG),0.0046833323,0.0104722495,72031.1214190471,60440075.71740861,Earth,False,28.77,False
392152047,(2019 EM1),0.0921626549,0.2060819612,90402.4785887554,46753757.37066464,Earth,False,22.3,False
251935879,(2018 HC),0.0732073989,0.1636967205,61399.6682952499,11198846.73210929,Earth,False,22.8,False
424415813,(2015 EQ),0.0160160338,0.0358129403,37867.5387206888,6872800.749650172,Earth,False,26.1,False
244136457,(2018 MU4),0.0840533402,0.1879489824,71556.6054956558,16280717.64196412,Earth,False,22.5,False
365423229,474613 (2004 TL19),0.1756123185,0.3926810818,29646.4011327229,28350487.67363885,Earth,False,20.9,False
160242261,613096 (2005 TR45),0.437074004,0.9773271842,59285.464087554,52369552.57801421,Earth,False,18.92,False
63166754,(2015 WZ12),0.0146067964,0.0326617897,36875.3322621413,8322662.570190171,Earth,False,26.3,False
376742033,443806 (1998 FL3),0.1214940408,0.2716689341,73674.0826393997,72256119.15968582,Earth,False,21.7,True
356830697,(2001 QE71),0.0350392641,0.0783501764,19174.0590783386,1343808.19542961,Earth,False,24.4,False
435870429,(2013 PD26),0.063760979,0.1425738833,14257.8063816602,38014720.23072664,Earth,False,23.1,False
203684150,(2021 BZ2),0.046190746,0.1032856481,29040.6831143123,16258037.722244687,Earth,False,23.8,False
56274991,(2017 SD20),0.0160160338,0.0358129403,37585.9654605403,37651005.45759964,Earth,False,26.1,False
104434474,(2003 BN4),0.0421264611,0.0941976306,24582.7619502124,64585151.12199771,Earth,False,24.0,False
113493422,(2009 FX4),0.022108281,0.0494356193,25902.0238662666,7420180.448044623,Earth,False,25.4,False
385730571,(2016 FY2),0.0211132445,0.0472106499,12238.5790366498,4778029.093846453,Earth,False,25.5,False
492657781,(2019 KY),0.0152951935,0.0342010925,30754.5156181998,70969887.56415077,Earth,False,26.2,False
377385382,(2021 AV4),0.1724070324,0.3855138443,50348.7499763135,35341858.70770509,Earth,False,20.94,False
248319219,(2008 TP26),0.04411182,0.0986370281,32625.5183467764,73119827.84765415,Earth,False,23.9,False
106696512,(2012 US18),0.0050647146,0.0113250461,35971.5449163277,622979.341033839,Earth,False,28.6,False
298195530,(2014 UQ114),0.0880146521,0.1968067451,143134.8328520921,64184413.10505397,Earth,False,22.4,False
462514158,(2020 RF3),0.0053034072,0.0118587791,46375.1693979077,69624315.16104025,Earth,False,28.5,False
84659135,(2010 KC),0.0389542616,0.087104377,54769.5552172003,8113268.247422269,Earth,False,24.17,False
334899615,(2013 NW),0.0921626549,0.2060819612,40027.4912249766,22848737.02618338,Earth,False,22.3,False
84015863,(2019 GN),0.0101054342,0.0225964377,81616.3739871635,55352475.55320789,Earth,False,27.1,False
